image_id,category_id,category_name,correlation
2012_001131,14,person,0.6105220611694098
2012_001132,14,person,0.47599269951134426
2012_001136,14,person,0.3703922581171323
2012_001137,14,person,0.7276222024362962
2012_001139,14,person,0.3941565545949372
2012_001140,14,person,0.7819690620331872
2012_001141,14,person,0.7267268537899435
2012_001143,14,person,0.7487993645517472
2012_001144,14,person,0.7496762382409013
2012_001146,14,person,0.07744707125511753
2012_001147,14,person,0.5644940564253804
2012_001150,14,person,0.23986547231469457
2012_001152,14,person,0.45127252192054557
2012_001154,14,person,0.23249098448380773
2012_001155,14,person,-0.001442212177379957
2012_001156,14,person,0.63184233764448
2012_001158,14,person,0.710787546714245
2012_001159,14,person,0.6198279445978198
2012_001161,14,person,0.05291225286777333
2012_001162,14,person,0.8093837136295616
2012_001164,14,person,0.34653091538022773
2012_001170,14,person,0.4854515368260227
2012_001171,14,person,0.38039992914550513
2012_001177,14,person,0.4851730823799628
2012_001178,14,person,0.6902725320993417
2012_001181,14,person,0.4791975315031448
2012_001182,14,person,0.6215811450087952
2012_001183,14,person,0.7272913000987042
2012_001184,14,person,0.29324749910447184
2012_001185,14,person,0.45122146447172307
2012_001186,14,person,0.23757631341281493
2012_001188,14,person,0.6066757950787414
2012_001190,14,person,0.6591964916006533
2012_001195,14,person,0.4668474481669769
2012_001196,14,person,0.49576649632901787
2012_001198,14,person,0.4408115071888328
2012_001199,14,person,0.21310039947411727
2012_001200,14,person,0.400273386257597
2012_001201,14,person,0.46966830829720757
2012_001202,14,person,0.7017889500784534
2012_001204,14,person,0.7360656598720455
2012_001209,14,person,0.6390264821662364
2012_001210,14,person,0.28740687170751716
2012_001213,14,person,0.3872564100401319
2012_001214,14,person,0.12317326557245047
2012_001216,14,person,0.6720969688494904
2012_001218,14,person,0.5916557624462534
2012_001222,14,person,0.41138256802191764
2012_001224,14,person,0.23834894696519932
2012_001226,14,person,0.6752020570770114
2012_001228,14,person,0.6019061533320902
2012_001229,14,person,0.5481429343179464
2012_001231,14,person,0.608235188216668
2012_001232,14,person,0.4359790260797251
2012_001233,14,person,0.6088646158544406
2012_001236,14,person,0.18861373248097535
2012_001238,14,person,0.6128914877129195
2012_001241,14,person,0.22326665795218117
2012_001242,14,person,0.37535389214844594
2012_001244,14,person,0.6432620280964216
2012_001245,14,person,0.4282717603407669
2012_001246,14,person,0.5866126873221877
2012_001247,14,person,0.6613600767793977
2012_001248,14,person,0.26271651400292173
2012_001252,14,person,0.49967741240492325
2012_001254,14,person,0.6777447372312277
2012_001255,14,person,0.5313848069359427
2012_001258,14,person,0.17946878378037678
2012_001261,14,person,0.5691397161558259
2012_001262,14,person,0.36753966833622814
2012_001264,14,person,0.012902236497381973
2012_001265,14,person,0.2980425556698905
2012_001266,14,person,0.5905839738526769
2012_001267,14,person,0.39455514619094945
2012_001271,14,person,0.6669712687256609
2012_001272,14,person,0.4322878660504333
2012_001273,14,person,0.4631570277160546
2012_001276,14,person,0.7177070117182791
2012_001279,14,person,0.10611763084169615
2012_001281,14,person,0.40510380775378885
2012_001282,14,person,0.6432189086792728
2012_001283,14,person,0.4178128991776771
2012_001286,14,person,0.7855153167551657
2012_001287,14,person,0.6973458235472905
2012_001290,14,person,0.41376666953210217
2012_001291,14,person,0.5927447726325038
2012_001294,14,person,0.6393435334634296
2012_001295,14,person,0.247820237313694
2012_001296,14,person,0.46529695227134915
2012_001297,14,person,0.3077655930075372
2012_001298,14,person,0.09323099525536505
2012_001300,14,person,0.8068216352955548
2012_001301,14,person,0.7818335777834398
2012_001303,14,person,0.6753300634627527
2012_001311,14,person,0.3971187382344165
2012_001316,14,person,0.27973015715873306
2012_001318,14,person,0.4483741581038148
2012_001319,14,person,0.7402380436370962
2012_001320,14,person,0.2669397968988131
2012_001321,14,person,0.2775779795563743
2012_001325,14,person,0.4761618865479303
2012_001327,14,person,0.42514489959944846
2012_001328,14,person,0.02448809525635982
2012_001330,14,person,0.06384601886242393
2012_001332,14,person,0.3458703730721662
2012_001337,14,person,0.6944442016022377
2012_001339,14,person,0.7113259391008737
2012_001341,14,person,0.31426545687071
2012_001344,14,person,-0.11943817720613153
2012_001346,14,person,0.4493443124516297
2012_001347,14,person,0.6095803642060428
2012_001349,14,person,0.3674559796956662
2012_001350,14,person,0.16925653259355414
2012_001351,14,person,0.47610667095588893
2012_001354,14,person,0.4317623472911538
2012_001356,14,person,0.5103471039836476
2012_001358,14,person,0.39277102397834557
2012_001360,14,person,0.5303791872555328
2012_001362,14,person,0.608025513968004
2012_001363,14,person,0.722015472311366
2012_001366,14,person,0.3660128741858239
2012_001368,14,person,0.29407853860884914
2012_001371,14,person,0.5466970672320498
2012_001374,14,person,0.6158575522401869
2012_001375,14,person,0.4471506987654224
2012_001376,14,person,0.49949216005670005
2012_001380,14,person,0.3029030501867613
2012_001381,14,person,0.5532313362613509
2012_001382,14,person,0.4019944442415176
2012_001383,14,person,0.47229723367736176
2012_001385,14,person,0.6114462178707623
2012_001388,14,person,0.6305242356218322
2012_001389,14,person,0.3263019506187746
2012_001390,14,person,0.5962756660948493
2012_001391,14,person,0.20824516364260234
2012_001392,14,person,0.5635750627026496
2012_001393,14,person,0.34648469210724236
2012_001395,14,person,0.3009949360531737
2012_001398,14,person,0.6642985820200746
2012_001400,14,person,0.42558578533667973
2012_001401,14,person,0.7325607360797364
2012_001402,14,person,0.4077136779604364
2012_001404,14,person,0.4535228416728481
2012_001405,14,person,0.12821104242675968
2012_001407,14,person,0.14042110663752724
2012_001408,14,person,0.7919093212308094
2012_001410,14,person,0.5705666934114656
2012_001411,14,person,0.6032428081749315
2012_001413,14,person,0.06297692629466466
2012_001414,14,person,0.7471177108753877
2012_001415,14,person,0.41917076130473613
2012_001423,14,person,0.05120507232670904
2012_001424,14,person,0.2934034112470608
2012_001425,14,person,0.7141876609178668
2012_001427,14,person,0.8091331519047757
2012_001428,14,person,0.42299730688171683
2012_001431,14,person,0.454950456870414
2012_001432,14,person,0.6684239719648943
2012_001433,14,person,0.3485633484555534
2012_001435,14,person,-0.07438906034033524
2012_001436,14,person,0.5609508842143527
2012_001437,14,person,-0.0004375177567822047
2012_001438,14,person,0.7123506124529049
2012_001440,14,person,0.6975283063015115
2012_001443,14,person,0.49143734827973407
2012_001444,14,person,0.5711564733538098
2012_001446,14,person,0.36596438071055604
2012_001447,14,person,0.5428285063844639
2012_001448,14,person,0.64853462734204
2012_001451,14,person,0.255077482499952
2012_001452,14,person,0.33829985589216865
2012_001454,14,person,0.4740971627415528
2012_001460,14,person,0.4962411139625054
2012_001465,14,person,0.6489605178644574
2012_001466,14,person,0.5642108572302262
2012_001469,14,person,0.43440776649636725
2012_001472,14,person,0.3689760774004104
2012_001475,14,person,-0.13983410998255832
2012_001476,14,person,0.6928787671432634
2012_001477,14,person,0.3726912253180632
2012_001478,14,person,0.5630579015757583
2012_001482,14,person,0.7198244730725171
2012_001483,14,person,0.49481948069628656
2012_001485,14,person,0.5373662881666355
2012_001486,14,person,0.5909084091238764
2012_001487,14,person,0.5236081108244844
2012_001491,14,person,0.478216033302073
2012_001493,14,person,0.44618218265559967
2012_001498,14,person,0.5999583771713992
2012_001499,14,person,0.2113904094450635
2012_001501,14,person,0.5345488236041415
2012_001502,14,person,0.5166005170699492
2012_001503,14,person,0.3945111220455548
2012_001504,14,person,0.4773931551163148
2012_001505,14,person,0.24448374488765034
2012_001506,14,person,0.4883775714490136
2012_001511,14,person,0.359277497543534
2012_001514,14,person,0.053835520771939344
2012_001515,14,person,0.6134377120784706
2012_001517,14,person,0.5738811641798048
2012_001518,14,person,0.38517395372947666
2012_001520,14,person,0.10062992780303555
2012_001521,14,person,0.6124739987013582
2012_001523,14,person,0.3615128683598502
2012_001526,14,person,0.12460065009541262
2012_001528,14,person,0.20451326950376206
2012_001531,14,person,0.7283097224896559
2012_001532,14,person,0.4935689377122081
2012_001533,14,person,0.1926446648464325
2012_001540,14,person,0.44822687788559035
2012_001542,14,person,-0.03121281048337303
2012_001545,14,person,0.6172625321930402
2012_001547,14,person,0.4727367252066537
2012_001551,14,person,0.4861116793946874
2012_001552,14,person,0.48993063652879476
2012_001556,14,person,0.0727213457544839
2012_001557,14,person,0.5790560756415244
2012_001560,14,person,0.48291561558855
2012_001565,14,person,0.48418596286419063
2012_001566,14,person,0.5486651983800731
2012_001568,14,person,0.5502907279814893
2012_001569,14,person,0.5871602972431909
2012_001570,14,person,0.45284183193055505
2012_001573,14,person,0.09968884614457776
2012_001576,14,person,0.27745857240860755
2012_001577,14,person,0.2611249702261568
2012_001582,14,person,0.6780521861451524
2012_001583,14,person,0.5391170507313827
2012_001584,14,person,0.6659430958825355
2012_001586,14,person,0.15141844842338817
2012_001587,14,person,0.049486609906706974
2012_001590,14,person,0.3889603554049405
2012_001595,14,person,0.696815843277656
2012_001600,14,person,0.6096064783026858
2012_001601,14,person,0.5917777711527874
2012_001603,14,person,0.43824256649569404
2012_001604,14,person,0.12183153608936248
2012_001605,14,person,0.6540336085679714
2012_001606,14,person,0.5853926027139479
2012_001607,14,person,0.6852618713070041
2012_001610,14,person,0.5136984873387983
2012_001611,14,person,0.19872997810312343
2012_001615,14,person,0.5520381241812438
2012_001616,14,person,0.44898635161274475
2012_001617,14,person,0.43327985756768056
2012_001619,14,person,0.5869250324245003
2012_001621,14,person,0.761905783630672
2012_001623,14,person,0.47826899819622215
2012_001625,14,person,0.3550217767617996
2012_001628,14,person,0.572974301175885
2012_001629,14,person,0.35900449851473476
2012_001631,14,person,0.7594292702547375
2012_001632,14,person,0.7070613991434567
2012_001633,14,person,0.5412746390355073
2012_001634,14,person,0.21853256653806397
2012_001639,14,person,0.8134910627158413
2012_001641,14,person,0.1338107980397355
2012_001642,14,person,0.13301219700875913
2012_001645,14,person,0.7743600224830981
2012_001647,14,person,0.3467347330556511
2012_001648,14,person,0.2705646926408415
2012_001649,14,person,0.09242864206107804
2012_001650,14,person,0.1114530256008047
2012_001651,14,person,0.6497533537509311
2012_001653,14,person,0.29867739819167405
2012_001654,14,person,0.4405012500241051
2012_001655,14,person,0.174706198971218
2012_001656,14,person,0.2412450850127044
2012_001657,14,person,0.6131966094588255
2012_001658,14,person,0.5327863582401211
2012_001659,14,person,0.09654877817207132
2012_001660,14,person,0.4337218870998185
2012_001662,14,person,0.42319185689047784
2012_001663,14,person,0.4466502246076675
2012_001664,14,person,0.2360654791013687
2012_001665,14,person,0.04186724668574157
2012_001666,14,person,0.24322443414559838
2012_001667,14,person,0.4402249763691998
2012_001670,14,person,0.40381540723281084
2012_001671,14,person,0.5569434865303772
2012_001672,14,person,0.7364347378781216
2012_001673,14,person,0.08644342649495743
2012_001674,14,person,0.34805521035304443
2012_001676,14,person,0.34002177566788333
2012_001677,14,person,0.25903586274126134
2012_001678,14,person,0.40050959369934436
2012_001680,14,person,0.6863677664752045
2012_001681,14,person,0.49982795239129757
2012_001682,14,person,0.6281628005049791
2012_001683,14,person,0.5054926041781321
2012_001688,14,person,0.4542538598627747
2012_001689,14,person,0.27232919176043974
2012_001690,14,person,0.6944226514802662
2012_001691,14,person,0.3780395562380987
2012_001692,14,person,0.5144727127562371
2012_001695,14,person,0.5788958996871241
2012_001696,14,person,0.18321380070572268
2012_001700,14,person,0.13930929583105126
2012_001702,14,person,0.09419649978302068
2012_001706,14,person,0.026149638789209173
2012_001707,14,person,0.7935446176506527
2012_001709,14,person,0.6557626685012113
2012_001710,14,person,0.12081118779665005
2012_001713,14,person,0.6121244713693812
2012_001716,14,person,0.6455144863282121
2012_001718,14,person,0.27085434161180133
2012_001720,14,person,0.4077809287809548
2012_001724,14,person,0.6150703675301519
2012_001726,14,person,0.6844757029046379
2012_001727,14,person,0.5142461596691148
2012_001730,14,person,0.5706989401771057
2012_001732,14,person,0.5567872839998644
2012_001733,14,person,0.02455581823447386
2012_001735,14,person,0.06593449448145444
2012_001736,14,person,0.48340453821169516
2012_001737,14,person,0.6720994340697344
2012_001743,14,person,0.433749901241134
2012_001744,14,person,0.10502936617545296
2012_001747,14,person,0.008957717820114054
2012_001748,14,person,0.542969699331618
2012_001749,14,person,0.26723507953973813
2012_001752,14,person,0.31038123299239984
2012_001754,14,person,0.4674301989690092
2012_001755,14,person,0.6329237027338714
2012_001759,14,person,0.42281269310055763
2012_001760,14,person,0.6159446163494571
2012_001764,14,person,0.24111258575165098
2012_001766,14,person,0.23195401187023867
2012_001767,14,person,0.18782011569535795
2012_001768,14,person,0.3462201471555928
2012_001771,14,person,0.7436187076364823
2012_001775,14,person,0.22177747870939044
2012_001777,14,person,0.3377292178155702
2012_001778,14,person,0.4521943238331748
2012_001784,14,person,-0.21090678025728155
2012_001785,14,person,0.41354342938051863
2012_001786,14,person,0.6384593363472144
2012_001791,14,person,0.4118162135026337
2012_001792,14,person,0.5534595850806309
2012_001794,14,person,0.7279272481146107
2012_001796,14,person,0.3445920202563844
2012_001798,14,person,0.5278575471716501
2012_001806,14,person,0.12838493572690304
2012_001808,14,person,0.6331413716177805
2012_001813,14,person,0.37386076768672843
2012_001815,14,person,0.20197029834347577
2012_001816,14,person,0.5142716585371295
2012_001817,14,person,0.3277778276239321
2012_001819,14,person,0.13196024784919258
2012_001825,14,person,0.4542108134523103
2012_001828,14,person,0.453728048839888
2012_001833,14,person,0.3482158372387306
2012_001836,14,person,0.33188351748360884
2012_001837,14,person,0.6327386286678401
2012_001839,14,person,0.23787321840643874
2012_001841,14,person,0.44710220135257367
2012_001844,14,person,-0.1145803184647953
2012_001845,14,person,0.6725424541326576
2012_001848,14,person,0.20009207605685306
2012_001849,14,person,0.7527395250261253
2012_001852,14,person,-0.05369350539552919
2012_001853,14,person,0.49280587156658456
2012_001857,14,person,0.6020129418788832
2012_001858,14,person,0.6508668378660448
2012_001859,14,person,0.35568359842006103
2012_001861,14,person,0.5498178465986786
2012_001863,14,person,0.4998424608829505
2012_001866,14,person,0.5296275617068466
2012_001869,14,person,0.5410943722985992
2012_001871,14,person,-0.2538054406588229
2012_001872,14,person,-0.02841513905939945
2012_001874,14,person,0.36792875855481527
2012_001877,14,person,0.23344843359298437
2012_001878,14,person,0.3750219535793962
2012_001879,14,person,0.4837514652466218
2012_001881,14,person,0.20526823767390973
2012_001882,14,person,0.11140036398194267
2012_001889,14,person,0.4353585636858257
2012_001892,14,person,0.4644844177631988
2012_001894,14,person,0.7031902129023898
2012_001898,14,person,0.38885171314955846
2012_001900,14,person,0.02750379485904299
2012_001904,14,person,0.370760496215636
2012_001905,14,person,0.38660723188949214
2012_001906,14,person,0.23382753217987134
2012_001910,14,person,0.29333005352146674
2012_001911,14,person,0.568159895676819
2012_001912,14,person,0.29055307228857596
2012_001913,14,person,0.5019426388888237
2012_001914,14,person,0.7141947125525971
2012_001916,14,person,0.6666934340550505
2012_001919,14,person,0.6597026568479675
2012_001922,14,person,0.6991631734666512
2012_001923,14,person,0.25649995161954753
2012_001925,14,person,0.5974711379468979
2012_001926,14,person,0.29112540448970026
2012_001929,14,person,0.3847430546244419
2012_001931,14,person,0.359769876562623
2012_001933,14,person,0.40053794529721604
2012_001934,14,person,0.35301477030074946
2012_001935,14,person,0.3215505337734524
2012_001938,14,person,0.25721111536406815
2012_001939,14,person,0.3966311476116067
2012_001943,14,person,0.6369356960971109
2012_001944,14,person,0.321348018692428
2012_001945,14,person,0.464002646028067
2012_001949,14,person,0.4767741880833697
2012_001950,14,person,0.5194632757240003
2012_001954,14,person,0.4754331000501965
2012_001955,14,person,0.6525346423802324
2012_001956,14,person,0.728655088178161
2012_001957,14,person,0.6078531932637283
2012_001959,14,person,0.575766975910124
2012_001960,14,person,0.8067447555659654
2012_001961,14,person,0.5551278003291124
2012_001963,14,person,0.18317731169488827
2012_001966,14,person,0.4943786798270991
2012_001967,14,person,0.7494809738533222
2012_001969,14,person,0.7234795872186739
2012_001974,14,person,0.5126998314820642
2012_001976,14,person,0.6445031518627076
2012_001981,14,person,0.7655477115316732
2012_001983,14,person,0.10665600527821402
2012_001985,14,person,0.7285946577905009
2012_001986,14,person,0.46743952521367543
2012_001987,14,person,0.5036501961625837
2012_001991,14,person,0.4343472898502536
2012_001995,14,person,0.012070263396434966
2012_001997,14,person,0.03628983949629842
2012_001998,14,person,0.7241106326495547
2012_001999,14,person,0.41860069454523136
2012_002002,14,person,0.1179863624605047
2012_002004,14,person,-0.3591663108042669
2012_002005,14,person,0.23271407402203304
2012_002007,14,person,0.5106404600716389
2012_002008,14,person,0.6525452828133262
2012_002009,14,person,0.4445063534694352
2012_002010,14,person,0.24575098579128288
2012_002011,14,person,0.39808676065911164
2012_002012,14,person,0.7472217655590724
2012_002016,14,person,0.3320019696450091
2012_002017,14,person,0.12463661787793956
2012_002019,14,person,0.5212523212849068
2012_002020,14,person,0.09389204625369708
2012_002021,14,person,0.32776343602871216
2012_002023,14,person,0.6746809401200604
2012_002025,14,person,0.04494315074658171
2012_002026,14,person,0.1768600180854863
2012_002036,14,person,0.4811536780997729
2012_002037,14,person,0.41509938321392187
2012_002041,14,person,0.22887263484524847
2012_002045,14,person,0.5021799727106635
2012_002046,14,person,0.27861956685433864
2012_002049,14,person,0.1964816464841684
2012_002050,14,person,0.7021995337894796
2012_002051,14,person,0.4361070608761692
2012_002056,14,person,0.5418097997820771
2012_002059,14,person,0.5726527543307306
2012_002060,14,person,0.4356165345844446
2012_002062,14,person,0.7128308380323874
2012_002063,14,person,0.2742263933810693
2012_002064,14,person,0.09635584100738273
2012_002066,14,person,0.331876838341163
2012_002068,14,person,-0.1482262303880427
2012_002072,14,person,0.246632441875117
2012_002073,14,person,0.5763673298867312
2012_002075,14,person,0.4454536939076511
2012_002083,14,person,0.7219160635110539
2012_002085,14,person,0.673010691347347
2012_002086,14,person,0.2970869897221147
2012_002087,14,person,0.7237288632632468
2012_002088,14,person,0.40062969093813505
2012_002091,14,person,0.3604275361363909
2012_002092,14,person,0.3151822757785935
2012_002093,14,person,0.5353129978243368
2012_002094,14,person,0.23389882515543498
2012_002096,14,person,0.24621508689940286
2012_002097,14,person,0.6344650072393054
2012_002099,14,person,0.3953291098061259
2012_002100,14,person,0.5283231094778641
2012_002104,14,person,0.0526810272558455
2012_002105,14,person,0.4338618591183433
2012_002110,14,person,0.3783105603432839
2012_002111,14,person,0.7484135531943604
2012_002112,14,person,0.263810525573642
2012_002114,14,person,0.5484868946365254
2012_002116,14,person,0.15583148847740075
2012_002117,14,person,0.5170866118113397
2012_002119,14,person,-0.017825502845723866
2012_002123,14,person,0.6243286483708042
2012_002124,14,person,0.6288959850782109
2012_002125,14,person,0.3097697486691774
2012_002126,14,person,0.5868108068012496
2012_002127,14,person,0.2680905408856487
2012_002128,14,person,0.09737155856004955
2012_002129,14,person,0.7496749904695099
2012_002130,14,person,0.46567984730497985
2012_002133,14,person,0.6003092838284473
2012_002134,14,person,0.7407279207836039
2012_002136,14,person,0.16619570817388468
2012_002138,14,person,0.6758717045056801
2012_002140,14,person,0.18286481163212437
2012_002141,14,person,0.2102577123590787
2012_002142,14,person,0.5545780434961124
2012_002143,14,person,0.5454395602333569
2012_002144,14,person,0.26451883671837684
2012_002148,14,person,0.657578222806773
2012_002149,14,person,0.548048332413013
2012_002150,14,person,0.6549583412307842
2012_002153,14,person,0.6549373860647468
2012_002154,14,person,0.6208431077147379
2012_002155,14,person,0.3751118276178561
2012_002157,14,person,0.39773253501880185
2012_002158,14,person,0.20416317310946208
2012_002159,14,person,0.4718578462987589
2012_002162,14,person,0.5973158585468097
2012_002163,14,person,0.6874583486595032
2012_002165,14,person,0.7272392777146793
2012_002166,14,person,0.6115569308887666
2012_002167,14,person,0.4013744625526275
2012_002168,14,person,0.49452422164926374
2012_002169,14,person,0.4952988672589097
2012_002171,14,person,0.579806734106624
2012_002175,14,person,0.19571869782484705
2012_002177,14,person,0.49855716824829793
2012_002179,14,person,0.5981542105171589
2012_002180,14,person,0.6064418608215869
2012_002181,14,person,0.6867862125269341
2012_002184,14,person,0.5227160050234441
2012_002185,14,person,0.44214248071257956
2012_002186,14,person,0.6248825695177064
2012_002187,14,person,0.6762183229084232
2012_002188,14,person,0.23047016473560855
2012_002190,14,person,0.6629221572460157
2012_002191,14,person,0.4200592966439325
2012_002196,14,person,0.5444634748046857
2012_002199,14,person,0.1528413528174165
2012_002200,14,person,0.5239994410625946
2012_002203,14,person,0.41730978608774005
2012_002206,14,person,0.6314673152951449
2012_002207,14,person,0.4761448529894527
2012_002208,14,person,0.6244454446392639
2012_002212,14,person,0.6943268303986646
2012_002213,14,person,0.5319229119368636
2012_002214,14,person,0.4155595484440638
2012_002216,14,person,0.6498017084231488
2012_002220,14,person,-0.2048002911498397
2012_002221,14,person,0.1480762667951891
2012_002228,14,person,0.7283400059008251
2012_002229,14,person,0.13486188011121705
2012_002230,14,person,0.5050679482011594
2012_002232,14,person,0.49883636853250235
2012_002233,14,person,0.613702449820477
2012_002235,14,person,0.7829295033047436
2012_002239,14,person,0.5192034329484705
2012_002240,14,person,-0.08986647564146089
2012_002241,14,person,0.4887075231821205
2012_002242,14,person,0.44333504934297235
2012_002243,14,person,0.2507932291268267
2012_002244,14,person,0.3793725992931302
2012_002245,14,person,0.4152796427737937
2012_002246,14,person,0.5025756575337728
2012_002251,14,person,0.6138260029214548
2012_002252,14,person,0.4154034839548011
2012_002254,14,person,0.4223638236753052
2012_002255,14,person,0.055587501647677034
2012_002263,14,person,0.3992873194111854
2012_002265,14,person,0.7427032768001378
2012_002266,14,person,0.2016765990941517
2012_002268,14,person,0.6238779396180515
2012_002270,14,person,0.4201872068011669
2012_002271,14,person,0.21271327136784826
2012_002272,14,person,0.2344318949776763
2012_002274,14,person,0.4881902933334077
2012_002275,14,person,0.22047918352622836
2012_002276,14,person,0.3516617302951343
2012_002277,14,person,0.1559325981068358
2012_002278,14,person,0.6456049434891749
2012_002279,14,person,-0.05944117731574168
2012_002280,14,person,-0.00010707629422981868
2012_002281,14,person,0.5894930038807905
2012_002282,14,person,0.5202841081033585
2012_002286,14,person,0.46119433426616463
2012_002288,14,person,0.46901517134205145
2012_002289,14,person,0.2090584462016966
2012_002290,14,person,0.701939349803661
2012_002292,14,person,0.5266676067440779
2012_002293,14,person,0.6466993154495052
2012_002294,14,person,0.22110621221579035
2012_002295,14,person,0.09695176974199404
2012_002296,14,person,0.5608514174157593
2012_002300,14,person,0.28785554205824015
2012_002301,14,person,0.26174635916397604
2012_002302,14,person,0.003562076058020989
2012_002303,14,person,0.0819991216466341
2012_002304,14,person,0.23208000466296136
2012_002305,14,person,0.6871447464310594
2012_002306,14,person,0.15264196435763744
2012_002308,14,person,0.7795681474272544
2012_002309,14,person,0.47975828065701637
2012_002310,14,person,0.2452428593072343
2012_002311,14,person,0.5843698738450479
2012_002313,14,person,0.3211395396694834
2012_002314,14,person,0.850278257978265
2012_002316,14,person,0.26814018207712237
2012_002317,14,person,-0.03413292511503627
2012_002319,14,person,0.49351958234710247
2012_002321,14,person,0.06886258013056405
2012_002322,14,person,0.26415784140317455
2012_002323,14,person,0.5655879282308797
2012_002327,14,person,0.39398752475539356
2012_002328,14,person,0.3184856525610317
2012_002330,14,person,0.4291212110463588
2012_002331,14,person,0.23108369426234848
2012_002332,14,person,0.5535097804022423
2012_002333,14,person,0.6553095479168083
2012_002336,14,person,0.2427954707527975
2012_002337,14,person,0.6075522094566433
2012_002338,14,person,0.27422977961317246
2012_002339,14,person,0.13588176382371678
2012_002340,14,person,0.6263018218008328
2012_002342,14,person,0.17343886969111377
2012_002343,14,person,0.6286441031954352
2012_002350,14,person,0.7073290817692337
2012_002351,14,person,0.29054575111858577
2012_002353,14,person,0.607419080750578
2012_002354,14,person,0.6641366529423762
2012_002355,14,person,0.7068085798077023
2012_002356,14,person,0.5288339839166728
2012_002358,14,person,0.712103906764276
2012_002359,14,person,0.6900538540624517
2012_002361,14,person,0.666576806824588
2012_002364,14,person,0.35573211087180634
2012_002365,14,person,0.7083957516686954
2012_002366,14,person,0.4412906834527909
2012_002368,14,person,0.31177148078361006
2012_002370,14,person,0.43562793964809676
2012_002372,14,person,0.547303217571615
2012_002373,14,person,0.5802647834974374
2012_002376,14,person,0.10791253730200047
2012_002377,14,person,0.681235725315481
2012_002378,14,person,0.6311465128614089
2012_002379,14,person,0.7057411170545931
2012_002384,14,person,0.7398541809593386
2012_002387,14,person,0.3556314698139139
2012_002388,14,person,0.21430314498478628
2012_002389,14,person,0.24834618868882608
2012_002391,14,person,-0.03632989131526173
2012_002392,14,person,0.6292869324649837
2012_002393,14,person,0.653110849980631
2012_002394,14,person,0.16024050510193205
2012_002401,14,person,0.36760737857358344
2012_002404,14,person,0.4550861622021511
2012_002406,14,person,0.5350530557960164
2012_002407,14,person,0.45115585061451474
2012_002408,14,person,0.28899389197186987
2012_002409,14,person,0.5165337609130284
2012_002411,14,person,0.5424658841063114
2012_002412,14,person,-0.23505845362464925
2012_002414,14,person,0.06364876204459011
2012_002415,14,person,0.5269704105253102
2012_002417,14,person,0.23772503512286777
2012_002419,14,person,0.6295357488227638
2012_002421,14,person,0.15588371477961313
2012_002423,14,person,0.35980392640394376
2012_002424,14,person,0.15256657069928914
2012_002425,14,person,0.2656665813050256
2012_002426,14,person,0.24731581792282492
2012_002427,14,person,0.5716036485335662
2012_002428,14,person,0.43447799701592715
2012_002430,14,person,-0.19534569615438763
2012_002431,14,person,0.7292627788737592
2012_002434,14,person,0.6803644461879453
2012_002435,14,person,0.18256971964821514
2012_002437,14,person,0.23864024900708447
2012_002440,14,person,0.04780817905185891
2012_002442,14,person,0.2390832203259102
2012_002443,14,person,0.047817707236633734
2012_002444,14,person,0.5350968211212493
2012_002445,14,person,0.36906847244800806
2012_002447,14,person,0.10748060553284212
2012_002448,14,person,0.7572820730231031
2012_002449,14,person,0.2279657819659105
2012_002454,14,person,0.59362944981338
2012_002455,14,person,0.40064361276566673
2012_002459,14,person,0.21360931908425312
2012_002462,14,person,0.5462980631958061
2012_002467,14,person,0.5415414671747071
2012_002468,14,person,0.5217870939716586
2012_002470,14,person,0.3197110877643009
2012_002471,14,person,0.6403625513436986
2012_002472,14,person,0.4219576209182118
2012_002473,14,person,0.5735040722126021
2012_002474,14,person,0.5093666064662362
2012_002478,14,person,0.4767282903665962
2012_002479,14,person,0.3219770865809652
2012_002480,14,person,0.4592055483076172
2012_002482,14,person,-0.04328878050619514
2012_002485,14,person,0.33306562043186094
2012_002486,14,person,0.48226871139703575
2012_002491,14,person,0.6572219577129346
2012_002492,14,person,0.7054223982527825
2012_002493,14,person,0.15203340142163688
2012_002494,14,person,0.2383647770860405
2012_002497,14,person,0.5416153083081697
2012_002498,14,person,0.7069499484637048
2012_002499,14,person,0.32980317779741664
2012_002504,14,person,0.6510050615751947
2012_002509,14,person,0.596762152347557
2012_002510,14,person,0.1044717888720011
2012_002511,14,person,0.19263088435067696
2012_002512,14,person,0.3549456319498996
2012_002515,14,person,0.16456026987397682
2012_002517,14,person,0.4666852132119443
2012_002519,14,person,0.35779658489700394
2012_002521,14,person,0.6210669338885391
2012_002522,14,person,0.12698488115087728
2012_002527,14,person,0.5423369198477069
2012_002528,14,person,0.23087561433154802
2012_002530,14,person,0.5420602308078931
2012_002533,14,person,0.335327476442729
2012_002535,14,person,0.43869675150900567
2012_002537,14,person,0.6603398994578189
2012_002539,14,person,0.6851089111590206
2012_002540,14,person,0.2816999871628362
2012_002541,14,person,0.3159490601964217
2012_002544,14,person,0.53720770011373
2012_002546,14,person,0.5672810433394184
2012_002547,14,person,0.5928995545515777
2012_002552,14,person,0.17105327174553964
2012_002553,14,person,0.5754880073173242
2012_002555,14,person,0.29484264068373356
2012_002556,14,person,0.2555851909546848
2012_002557,14,person,0.38204172197529745
2012_002559,14,person,0.13889689458239665
2012_002560,14,person,0.5754956137075843
2012_002568,14,person,0.6524504402060405
